c3230836350	他是《末日浩劫》中的暖男马克，她是《神雕侠侣》中不老的姑姑，他们本该毫无交集，但却同样被困顿。他在末日的阴霾下寸步难行，她在古墓里困守一隅，于是，相同的命运让他们惺惺相惜，他昵称马克笔，她昵称小笼女，开始一段用微信交流，有笑有泪的故事。
c3230836350	【奥迪要产皮卡？】一组奥迪皮卡的设计图曝光，这将是继MPV后奥迪踏入的又一全新领域。目前这款车还没有确定投产，但可以肯定的是，奥迪皮卡不是美国农场拉肥料那种，而会采用小型车平台A1，这代表着一种全新的生活态度。
c3230836350	​亲​，​收​到​这​样​的​新​年​快​递​是​不​是​一​下​子​就​被​萌​到​了​.​.​.​.​.
c3230836350	国外恶搞：美女不带这么戏弄人的 
c3230836350	Jessica在机场现身身着白色背心衬衫搭配粉红色铅笔裤知性妩媚，衬衫的花边领色和前短后长的束衫搭配恨死特别，加上黑色手腕包和金属手表的点缀添增高贵气质。
c3230836350	【叛逆宝宝，如何变得乖巧】两岁左右的宝宝已进入敏感期，开始学习思考问题，希望按照自己的方式去做事.TA会通过动作表示反抗，抵制自己不喜欢的东西.这时，妈妈们要学会尊重宝宝，引导TA学习考虑他人感受，重要的事情做决定时要得到大人许可。
c3230836350	【《生化危机：启示录2》公布第三章预告】《生化危机：启示录2》近日公布了第三章的游戏预告，巴里大叔、小女孩以及两位妹子都将登场，第三章预告相当残暴，可以看出此章节中不仅有鼓起巨大脓包的丧尸，还有稍微不慎便会夺人性命的机关。 
c3230836350	【鸡蛋黄补铁吗？】很多父母都相信鸡蛋黄含铁多，事实上儿童每日需铁10mg，1个蛋黄含铁约0.4mg，其铁的吸收率为3%，宝宝生长所需要的铁不可能从吃蛋黄获得，鸡蛋黄并非补铁佳品。
c3230836350	我家有个小折腾。。。
c3230836350	【娘将天下】该游戏采用以消除宝石来使娘将攻击对手的战斗方式，融入中国古老的五行相克、有趣好玩的战场、掉落娘将令牌、娘将强化转生等RPG元素，立足于庞大而传奇的中国史诗故事，让玩家从一款游戏中获得多种类型游戏所带来的快感。
c3230836350	《非诚勿扰》从来不缺少话题女王，近日，在《非诚勿扰》节目中一名女嘉宾陈滔陶引起了网友们的关注，她是凭一条内裤“走红”的——内裤不是用来穿的，而是用来擦泪的？！ 
c3230836350	夏天，一对青年男女在谈情说爱，男友指着蔷薇花说：亲爱的，你跟这蔷薇花一样美丽。 女友说：那我是花，你是啥？ 男友说：我是伴随鲜花的蝴蝶呀！ 女友说：我不喜欢蝴蝶！ 男友说：为什么？ 女友不高兴地说：你看，那蝴蝶又飞到月季花上去了。
c3230836350	When someone allows you to bear his burdens, you have found deep friendship. 如果有人愿意让你替他承担一些事情，你已经找到了深厚的友谊了。 – Real Live Preacher
c3230836350	你最爱的，往往没有选择你，最爱你的，往往不是你最爱的，而最长久的，偏偏不是你最爱的，也不是最爱你的。
c3230836350	他与她缘定三生，夜下他弹琴，她歌舞。他被赐婚迎娶公主，她被家人所逼嫁给太子。这一日，未听他的琴声，也未见她歌舞。从此，此地花开花落，良辰美景在也无人欣赏。
c3230836350	他和她是青梅竹马。她很爱他。长大后，他娶了一个女孩，叫倾。婚礼上，她没有哭，而是微笑的说：”我衷心祝你们幸福。“她的朋友问她：”你为什么不去抢亲？&quot;她淡淡的道：“放手，为了他幸福。”
c3230836350	老​大​！​老​大​！​俺​这​个​月​的​保​护​费​已​经​交​了！
c3230836350	糊纸墙。。。
c3230836350	没有不会谢的花，没有不会退的浪，没有不会暗的光，没有不会好的伤，没有不会停下来的绝望.
c3230836350	【泰式罗勒鸡翅】大蒜和葱白切碎、红辣椒切成圈，罗勒叶洗净；鸡翅洗净沥干水分，剁成小块；锅烧热，倒油，油热下蒜末葱末爆香；倒入鸡翅，不断翻炒至表皮收紧变色；倒入红辣椒圈炒出味，加入一匙老抽，加入一匙半鱼露，加入半匙白糖，放入罗勒叶，盖上锅盖焖三四分钟；开盖收浓汤汁。
c3230836350	【一路坎坷能否塑造辉煌？《最终幻想15》难产带来的启示】所有玩家期待的《最终幻想Versus 13》摇身一变，成了次世代主机备受瞩目的《最终幻想15》，不过，在这光鲜亮丽的外表之下，隐藏的确是这款游戏“难产”的脚印，同时也体现出这款原本最正统的日式RPG地位的“摇摆不定”。
c3230836350	阿基米德：给我一箱伟哥，我可以撬动整个地球。鲁迅：时间就像头皮屑，只要你去挠：总还是会有的。福尔摩斯：真相只有一个，老婆却可以有多个……
c3230836350	《纽约，我爱你》是《巴黎，我爱你》的续篇，多位知名导演以各自擅长的影像风格执导一部短片，讲述一个发生在纽约、跟爱情有关的故事。混剪的很有趣，这么一幅漂亮的“纽约导览”给了我们不少惊喜，是一部非常美好的电影～
c3230836350	Google在sxsw大会上发布了一款新的概念产品：会说话的鞋（Talking Shoe），在鞋舌部分覆盖了一个巨大的圆锥扬声器和一个存储了大约250个短语的小型芯片，并内置有计步器、陀螺仪、压力感应器、蓝牙芯片等，可以收集鞋子的运动信息并发出诙谐的语音。
c3230836350	县长视察，要和村民一起吃饭。村民说：“不客气，领导先用，俺不忙。每天这个点我得先喂狗，然后才能吃饭，都习惯了。”县长气急：“你会不会说话？”牧民哭丧着脸：“俺平常和畜生说话说习惯了，不怎么会和人说话。”
c3230836350	日本研发机器人吸尘器 能讲中英日三种语言 
c3230836350	【龙池】位于库车县境内北部山区，海拔2400米的天山深处，库车至独山子公路贴湖南岸通过。湖区绿草如茵，云杉葱郁，湖水清澈，映衬着雪山倒影，秀丽山色，成为著名旅游风景区。龙池分上下两个，故名双龙池。湖水靠雪山融雪水及山间降雨补给，有多处泉水汇入湖内，大龙池渗漏水透过岩层，落入小
c3230836350	四个潜规则让女性在职场中生存 职场风云变幻莫测，其间玄机自然也是层峦叠嶂不可一言蔽之，在一套表面的规则之下，还涌动着潜规则，以下是一些切实可行的做法：1、切勿轻信他人；2、伪善的人不是异类；3、掌握你命运的人是老板；4、做得多不如说得多。
c3230836350	人只能活一次，生命最重要的，其实可能只是拥有最平凡但温度恰好的家人、可以拥抱着所爱的人的缘分，和对众生及地球的慈悲。爱，亲近但遥远，一生中能有幸拥抱值得爱的人，值得尊重的生命，已经是最大的福分。
c3230836350	我知道选择了，就算流泪也要走完。原来你一直是我缠绵的伤口，无法愈合。人生路漫漫，何须计较忧伤快乐多少。只要来人间走一回也算值得。在你的面前，我已经不是我，不在是故事里的公主，只是一个值得留住的小丑。故事里全都是愈合不了的伤口。
c3230836350	中秋前夕，晓娴向好友林峰求助，请他假扮男友一天，林峰立刻答应了。娴妈对林峰可满意了，又是夹菜又是劝酒，林峰大方得体征服了“岳父母”，任务顺利完成。晚上娴爸问娴妈“你没看出来女儿在演戏？”娴妈高兴道“我早看穿啦，但你看那小子看咱女儿的眼神，有戏！”
c3230836350	悠远缠绵，仿佛一场淡淡的倾诉。这首《You belong to me》是Carla Bruni的翻唱Bob Dylan(鲍勃.迪伦)的，由carla bruni反复吟唱起来别有另一番风味。喜欢这个慵懒沙哑的声音。 
c3230836350	【丹麦】海中有座云做的岛，说的便是丹麦王国荒无人烟的Litla Dimu岛了。无人居住，却有人在此牧羊；无人经营，它却自织了一顶雪白的帽子。丹麦，这个童话的国度，连一座岛都能像童话般美好，兀自戴着松软的帽子，飘在蓝蓝的海上，静静地望着纷繁的世界。不得不感叹大自然的神奇！
c3230836350	职场心法五：心在哪里，收获就在哪里！人和人的不同是通过如何利用业余时间来分别开的。要学会充分利用业余时间，要学会自我管理。很多人没有成长是因为没有学习进步；很多人成长非常快，是因为他把所有的业余时间都用在学习提高上了。业余时间就是工作、睡觉、吃饭之外的任何时间。
c3230836350	【初音未来：谜之音乐彗星】《初音未来GRAPHY COLLECTION：谜之音乐彗星》讲述了某日因迷之彗星的出现，所有音乐突然消失，MIKU和伙伴们踏上了寻找音乐的旅程。本作中收录了大量人气P主的经典曲目，其中包括DECO*27的《RootersSong》和全新主题曲。
c3230836350	 “阿宗，我已四十五岁。人只能活一次，我知道所有见异思迁的男人都会那么说，但是我与亚洲已经彼此厌倦，又无子女，没有牵挂。我俩太早结婚，数年后发觉性情不可能磨合，已经太迟。我仍然爱亚洲，有谁欺辱她，我会拼命保护，但是，上次你与妻子舌吻，是什么时候，零一年？” ——亦舒《外遇》
c3230836350	【《中国合伙人》首映 李小璐抛胸显丰腴刘亦菲透视秀美背】电影《中国合伙人》首映在中国最著名的学府清华大学举行，导演陈可辛率领黄晓明、邓超、佟大为、杜鹃主演现身红毯，刘亦菲、钟丽缇、李小璐、甘薇、陈楚生、关悦、胡海泉、鲁豫、李玉等明星也来捧场。
c3230836350	【戚继光故里景区】在正月初四—正月十七，举行第二届民俗游园灯会。灯会期间，在景区及周边明清仿古建筑群落能欣赏到精心设计的特色主题花灯，神奇震撼的吴桥杂技、社区秧歌等多种表演，还有猜灯谜、砸金蛋等民俗参与性游戏，胶东半岛特色的小吃、民间工艺遍布景区商业街。
c3230836350	喵星人既然让小王八把毛毛咬掉了~
c3230836350	守护一个人需要太大的勇气，也许没有山盟海誓，但只要诚心正意，也可以生死相依。两人走到最后，往往就是一个靠，你依靠我，我依靠你，走过生命的晴天和雨季。
c3230836350	【骑士经理】《骑士经理》是一款回合制的像素游戏，来源于老式纸笔式的RPG，玩家控制骑士进行学习和战斗，可以自由放置怪物， 选择战斗方式，并得到相对应的回报，游戏有超过12个人物、100个任务、50种怪物以及100多种物件，丰富的系统包括铁匠、附魔、采矿、宝藏，给玩家 很大的个
c3230836350	来来来，把它痛快的唱出来！
c3230836350	【12星座男人情感秘密地带】更害怕孤独；虽然孤独感对每个人的大脑都会产生影响，但科学家发现，老年男人最害怕孤独。孤独时，男人比女人更少寻求帮助，进而加重孤独感，还会损伤大脑。结婚可以有效缓解男人的焦虑情绪，拥有幸福婚姻的男人更长寿。典型星座：巨蟹座、天秤座。
c3230836350	射手座会践踏第二次爱的人的尊严，因为他经常游弋摇摆于旧爱新欢之中，若你哄得他高兴，也许射手会在某一瞬间对你产生死心塌地的感觉；只是下一秒，他觉得无聊，便又会找寻一切机会与初爱取得联系。其实射手也不知道自己到底更爱哪一个。
c3230836350	日本搞笑整人---恐龙来袭！哈哈哈~~笑到肚子痛，日本淫民果然木有节操啊~~ 
c3230836350	【郭台铭2012台湾大学演讲】1、我已创业40年了，每天工作14-16小时，要创业你真正Ready了吗？2、创业前三年我每天睡在工厂。3、富士康没有台干、陆干和美干，只有能干与不能干。4、创业必须把企业当亲生baby，如果创业的目的是希望有人把企业收购，那从开始就失败了。5、
c3230836350	超漂亮超仙的一条裙子，无论是打底还是单穿，都美丽级了，旅游的时候带上，一定会成为旅途中美丽的风景之一。衣衣里面有加内衬，所以不用担心透的问题哦。
c3230836350	【酸奶应该怎么喝？】1、喝酸奶的最适宜时间是在饭后,饥饿时胃酸过高可杀死乳酸菌；2、喝不了冰酸奶可用温水将其温热，不能用微波炉热酸奶，以免杀死乳酸菌；3、每天早晚喝两次酸奶，一年可减掉15磅脂肪；4、酸奶具有轻泻作用,婴儿不宜；5、饮酸奶前后不要喝浓茶、不要服用抗生素。
c3230836350	【葡萄保你年轻 美容护肤效果第一】黑色水果是近几年新兴的一类水果，其营养价值远高于同类品种。黑色水果因富含维生素、硒、铁、钙、锌等物质，而具有防癌、抗癌、抗氧化、抗衰老等功效，目前已成为国内水果市场上的新宠儿。包括桑葚、黑葡萄、乌梅等。
c3230836350	【补钙误区】不少人偏爱动物食品，却很少注意补充蔬菜。很多人以为蔬菜里面只有些膳食纤维和维生素，与骨骼健康无关。蔬菜不仅含有大量的钾、镁元素，可帮助维持酸碱平衡，减少钙的流失，本身还含有不少钙。绿叶蔬菜大多是钙的中等来源，如小油菜、小白菜、芥兰、芹菜等。
c3230836350	让人想念，总比想念别人好。
c3230836350	【你最大的女性资本】想知道自己最大的女性资本在哪儿吗？一起搜索一下自己的魅力源，发觉不为人知的致命诱惑吧。（测试如图）。
c3230836350	主人，你要什么服务，兔女仆会为你服务。
c3230836350	要坚信，只要活着就一定会遇到好吃的。瞧这小步挪的。。
c3230836350	【积极的去沟通】人生活在一个社会群体中，人际关系是你和社会交往的一个纽带，人际关系并不是去凭空建立起来的，沟通在其中起了非常重要的作用，和你的同事要经常的去交流。
c3230836350	日前，年代情感大剧《小麦进城》正在全国多家电视台热播，跨越三十年的爱恋故事牵动着每一位观众的心，剧中女主角小麦倔强的拼搏精神也感染着大家。”这篇《小麦进城》热播 罗钢再显熟男风采秀演技不错，值得一看。
c3230836350	【减肥吸脂食物】所含丙醇二酸可抑制糖类转化为脂肪，有预防肥胖的效果。杏仁：含有单不饱和脂肪酸，杏仁中的细胞壁还能阻止脂肪酶接触脂肪，从而减少对脂肪的消化吸收。荷叶：荷叶中含有特殊成分，泡水服用后能在人体肠壁上形成一层脂肪隔离膜，有效阻止脂肪吸收。
c3230836350	双胞胎你们能否再萌点~~哈哈~小头发都甩起来啦！真是太可爱了！你是不是也想要一对啊？！ 
c3230836350	【全国各大城市年终奖排名出炉 还是吃包辣条压压惊吧】国内人力资源数据调查机构众达朴信发布了《2014-2015年企业年终奖特别调研报告》，互联网金融行业以平均年终奖近四万的高额度引领各行业。不过这平均数字看的人有点心慌，这一次你又拖了多少后腿？
c3230836350	非结构化面试没有固定的面谈程序，评价者提问的内容和顺序都取决于测试者的兴趣和现场被试者的回答,不同的被试者所回答的问题可能不同。面试的特点也就是灵活，获得的信息丰富、完整和深入。
c3230836350	我对你的好，并不要你全都知晓。
c3230836350	【测试：优质熟男12标志】1.有一定的经济基础 2.懂得坚持也懂得放弃 3.勇于承担责任 4.宽容 5.拥有大智慧而非小聪明 6.言行一致 7.懂得照顾别人 8.有风度 9.不开低级玩笑 10.照顾别人的感受 11.相处很轻松 12.会做父亲也会做儿子。
c3230836350	不管你觉得自己如何对不起某人，为了过去的事而一味自责也无济于事，甚至还会让你更愧疚.不论是吃了不该吃的东西，还是犯了不该犯的工作错误，既然事情都已经过去，那么你就不要再耿耿于怀。
c3230836350	【星星相吸：白羊与双子之恋】★白羊女&amp;双子男：他们会一见钟情，并马上爱得如痴如狂，根本不考虑以后。他喜欢极端女性化的女人；她会十分好妒，而他却从来不吃醋★白羊男&amp;双子女：双子的她不宜早定终身；白羊的他却易对恋人的旧情耿耿于怀。他们性格大异，有各自的内心世界，彼此需多沟通、多理
c3230836350	【玩转罗平：漫步在那春暖花开金光灿烂的仙境】每年春季(2-3月)，盛开在罗平坝子里喀斯特峰丛中的30万亩油菜花海，充分展现了世界最大的自然天成花园的独特魅力。
c3230836350	【十二星座各自拥有的心】白羊座：热心；金牛座：耐心；双子座：分心；巨蟹座：动心；狮子座：信心；处女座：精心；天秤座：强心；天蝎座：小心；射手座：恒心；摩羯座：野心；水瓶座：宽心；双鱼座：爱心。
c3230836350	“看着你慢慢地走过身旁，眼神中透露着一丝感伤，当天色渐亮却泪眼相望，我的错无可原谅，我和你走过的每个地方···”---温兆伦《说谎》。 
c3230836350	岁月永远年轻，我们慢慢老去，你会发现，童心未泯，是一件值得骄傲的事情。我怀念那时的我，因为一切都那么有希望。人这一辈子，要经得起谎言，受得了敷衍，忍得住欺骗，忘得了诺言。
c3230836350	【象鼻山】象鼻山景区集奇山、秀水、异洞、美石于一身，还有丰富的摩崖石刻、佛像及诸多历史文化遗迹，不论从自然景观和人文景观来说，都是桂林山水文化的精华，在国际上享有很高的知名度。
c3230836350	抱歉，此微博已被删除。查看帮助：http://t.cn/8sYl7Qb
c3230836350	人生路简短、无常，过了今天，你是否能保证明天还会像今天一样平安、健康、快乐地过着安定而祥和的生活？过了今年，你是否能确定明年和今年一样工作顺心、合家团圆、事事顺利？如果有人这样问我，我真的无法确切回答，人生有太多变数，而未来能发生的一切都是个未知数。唯有珍惜眼前，才能收获更多
c3230836350	抱歉，此微博已被删除。查看帮助：http://t.cn/8sYl7Qb
c3230836350	人生有很多道理，本来就要等到你透不过气来时，你才会懂得的。
c3230836350	这款钟表的表盘由3000个大小相同的金属小珠组成，内部由电机驱动，通过小铁珠的凹凸起伏以实现数字的方式来显示时间。每隔一分钟，小铁珠之间就会自动调整位置来显示新的时间。同样是现实时间，这款钟表就以比较特别的方式来现实时间。用腻了普通的钟表，不妨买个来试试。
c3230836350	【十二星座谁会是怪咖】白羊座:花钱怪咖 怪咖指数:50%；双子座:自恋怪咖 怪咖指数:70%；处女座:完美怪咖 怪咖指数:95%；天蝎座:收藏怪咖 怪咖指数:20%
c3230836350	【美味的意大利粉】做法很简单，意粉很诱人哦。
c3230836350	在我们的倾斜的世界里，整个城市喧扰而繁华，我们在昏黄的灯光下行走，城市的窒息给我们带来了一点绝望和心灵的震撼，人们都是在这样的环境下生活的，他们都只顾自己的生活，没有时间去顾及这个被工程师雕琢地危险笼罩的城市，也没有时间去装扮这个蛛网成群的城市文明。
c3230836350	对比效应是指在绩效评定中，他人的绩效影响了对某人的绩效评定。比如，假定评定者刚刚评定完一名绩效非常突出的员工,紧接着评定一名绩效一般的员工，那么就是很可能将这名绩效本来属于中等水平的人评成为“比较差”。
c3230836350	在监狱、公共盥洗室和儿童房中，玻璃镜子通常都会被耐用、不易碎切延展性好的镜面不锈钢所代替。而来自德国的设计师 Anika Engelbrecht 把厚度仅为 1.5mm 的不锈钢边缘向上卷起，形成一个搁板，梳妆时可以随手将眼镜、发卡放在上面，不仅方便，而且节省了单独安装搁板的
c3230836350	你有什么特长。。。
c3230836350	【你是否错过了今生的缘分】你面前有一杯咖啡、一罐可乐、一个苹果、一个汉堡，如果只能拿一样来吃的话，你会选哪样？【A】咖啡；【B】可乐；【C】苹果；【D】汉堡。
c3230836350	A steady stream of the river of life, we cherish each other, depend on the Spirit providential love.我们在川流不息的生命河流里，珍惜彼此，相依于这一盛世天赐的情缘。
c3230836350	【美食DIY】 原料：绿豆50克＋扁豆50克＋莲子50克＋薏米50克＋大枣30克＋枸杞10克。功效：增强免疫力，抗疲劳，抗衰老，补肾，补气，增加元气。提高免疫力，抗疲劳，抗衰老。现代医学发现具有防癌抗癌的功效。
c3230836350	张学友力荐刘德华生女好处多 将创巡演记录 
c3230836350	【漂亮女生必看：棕色甜美卷发发型】卷发发型融入棕色的染发颜色，令卷发发型更具时髦洋气感，修剪的很是整齐的平刘海发型，凸显出女生精致的脸蛋，有着层次感修剪的卷发发型，更富青春的动感气息。
c3230836350	实拍停车场搞笑的停车 您这是停车呢，还是在毁车呢？！ 
c3230836350	【宝宝睡姿可能透露的身体健康状况】1，撩衣蹬被口干，手足心发热：阴虚肺热；2，脸朝下，口舌溃疡：余热未净；3，翻来覆去，口臭、腹胀：宿食；4，哭闹摇头抓耳，伴发烧：外耳炎、湿疹或中耳炎；5，四肢抖动：疲劳或受惊；6，抓屁股，肛门有小虫：蛲虫病；7，打鼾，口呼吸：扁桃体肥大。
c3230836350	情人节前夕玫瑰预定火爆 
c3230836350	粉红色的储物架靠墙放置，不仅实现了物品收纳的功能，也美化了背景墙。各式的画框相框与玩偶摆设、孔雀毛图案的灯罩和民族风的图腾地毯和瓷碗，丰富的色彩与图案搭配大大提高了玄关的吸引力，黑板墙壁设计也是别出心裁。
c3230836350	【晨起按摩】每天清晨用5分钟轻轻按摩头部和面部，最后延续到颈部，按压锁骨上方凹陷处，能够帮助你延缓衰老的到来。养成这样的好习惯，不仅能排水消肿，纤巧脸型，还能细嫩肌肤，提神醒脑。
c3230836350	在沧桑岁月里几度沉浮，人生有遗憾，才会有憧憬，才会有梦想和追求！不要怕挫折，不必避讳烦恼，只有习惯于站在遗憾上仰望幸福，才能收藏点滴快乐！
c3230836350	《怪物酒店》首曝预告 萌系怪物比拼蒂姆·波顿
c3230836350	【女孩贪玩被锁地下室，狠心母亲无动于衷。。】这是什么世道，虎毒都还不食子呢，更何 况是人呢？小孩子总会淘气犯错，至于这样对待么。。你就不怕留下阴影？ 
c3230836350	杭州破获特大盗窃团伙警方提醒谨防夜盗 
c3230836350	忠实于德系原汁原味的简约风格，内敛而有霸气，富于创意而不失传统中国风的新作，改装是汽车与艺术的整合体现，坚持自己的梦想，走出自己的风格，质必大于量，有质者事竟成。品味改装，艺术衬托，文化积累 。
c3230836350	两个人之间的感情就像织毛衣，建立的时候一针一线，小心而漫长；拆除的时候，却止需要轻轻一拉。
c3230836350	有时候老天在棒打鸳鸯啊！
c3230836350	人生的愿望在于：成为自己的老板，掌握自己的命运，主宰自己的时间，创造自己的快乐，追求自己的幸福。人生的追求在于：感觉被欣赏，人格被尊重，成就被肯定，生而能尽欢，死而能无憾。
c3230836350	情绪可以控制，但眼泪不会说谎。
c3230836350	乖乖崽成长漫记之《吸奶》。
c3230836350	一个朋友是个急性子，大学刚毕业去找工作，面试官各种刁难，说要经验丰富的，把这货气的来一句那我祝你找个老婆也是经验丰富的，扭头就走啦。。。。这样好嘛！
